FIPS,County_State,Total,White,Black,AmInd_Alaska,Asian,PacIsl
36087,"Rockland County, New York",315158,221250,38744,1033,20714,0
36089,"St. Lawrence County, New York",111690,104395,2141,1002,865,185
36091,"Saratoga County, New York",220882,207929,3680,101,4159,0
36093,"Schenectady County, New York",155058,124874,14735,125,5294,0
36101,"Steuben County, New York",99033,93897,1929,386,1497,0
36103,"Suffolk County, New York",1498816,1214225,112205,2764,51669,370
36105,"Sullivan County, New York",76900,61151,6169,62,1414,0
36109,"Tompkins County, New York",101723,83522,4366,199,9752,0
36111,"Ulster County, New York",182448,159913,10602,214,3058,0
36113,"Warren County, New York",65831,63523,1033,102,264,0
36117,"Wayne County, New York",93436,87558,3556,191,581,0
36119,"Westchester County, New York",955899,636727,140219,1423,53015,0
37001,"Alamance County, North Carolina",153291,107184,28877,291,669,0
37021,"Buncombe County, North Carolina",241419,213743,16631,1370,2709,66
37023,"Burke County, North Carolina",90904,77634,4952,242,3468,0
37025,"Cabarrus County, North Carolina",181468,139516,28942,845,2982,0
37027,"Caldwell County, North Carolina",82395,73952,4290,215,83,248
37031,"Carteret County, North Carolina",67373,60974,4167,257,787,0
37035,"Catawba County, North Carolina",154181,127753,13430,887,4709,232
37049,"Craven County, North Carolina",104786,72769,24220,32,2209,66
37051,"Cumberland County, North Carolina",324885,173982,117363,4817,7711,1219
37057,"Davidson County, North Carolina",162697,141182,16259,200,2005,0
37063,"Durham County, North Carolina",273392,144985,101457,1411,11494,0
37067,"Forsyth County, North Carolina",354952,242389,91962,896,6722,0
37071,"Gaston County, North Carolina",207031,159908,31384,1212,2699,0
37081,"Guilford County, North Carolina",495279,286925,161220,2316,20812,306
37085,"Harnett County, North Carolina",119256,85242,23674,2377,1364,0
37089,"Henderson County, North Carolina",107927,99668,4398,377,1261,0
37097,"Iredell County, North Carolina",161202,132037,19948,203,3475,0
37101,"Johnston County, North Carolina",172595,136527,27112,304,328,0
37119,"Mecklenburg County, North Carolina",944373,549941,290116,2433,44450,852
37125,"Moore County, North Carolina",89352,74181,11270,264,726,0
37127,"Nash County, North Carolina",96116,55962,35963,256,657,0
37129,"New Hanover County, North Carolina",206189,166476,31182,1143,1921,77
37133,"Onslow County, North Carolina",179719,135591,29491,1654,3135,419
37135,"Orange County, North Carolina",135755,101161,16579,388,10014,0
37147,"Pitt County, North Carolina",171134,101040,57251,937,3009,0
37151,"Randolph County, North Carolina",142358,126352,9028,246,1382,0
37155,"Robeson County, North Carolina",135517,42578,31665,49303,1288,24
37157,"Rockingham County, North Carolina",93329,69754,16508,445,67,0
37159,"Rowan County, North Carolina",138019,107452,22968,870,450,0
37161,"Rutherford County, North Carolina",67538,57903,7099,129,410,0
37171,"Surry County, North Carolina",73714,67612,3076,177,121,0
37179,"Union County, North Carolina",205463,166243,24778,943,3262,176
37183,"Wake County, North Carolina",929780,634061,196329,2396,50994,0
37191,"Wayne County, North Carolina",123697,69371,39182,340,686,0
37193,"Wilkes County, North Carolina",68984,61931,3044,96,151,0
37195,"Wilson County, North Carolina",81452,42408,31519,162,218,0
38015,"Burleigh County, North Dakota",83145,77172,427,3699,340,0
38017,"Cass County, North Dakota",152368,139286,3534,2182,3423,85
38035,"Grand Forks County, North Dakota",66598,60907,1305,1937,1246,0
39003,"Allen County, Ohio",106094,89052,12090,437,694,0
39007,"Ashtabula County, Ohio",101345,94746,4567,114,577,0
39017,"Butler County, Ohio",369999,321030,28330,765,9679,107
39023,"Clark County, Ohio",137691,118653,11790,262,891,0
39025,"Clermont County, Ohio",199139,190019,3699,255,1956,0
39029,"Columbiana County, Ohio",107570,102903,2957,0,404,0
39035,"Cuyahoga County, Ohio",1270294,819389,372149,1994,33454,359
39041,"Delaware County, Ohio",178341,159113,6754,624,7362,0
39043,"Erie County, Ohio",76751,66489,7340,25,429,0
39045,"Fairfield County, Ohio",147066,131333,6528,342,2198,0
39049,"Franklin County, Ohio",1178799,823115,246330,1949,44954,73
39055,"Geauga County, Ohio",93228,90186,1437,68,226,0
39057,"Greene County, Ohio",162846,139026,11808,88,5514,0
39061,"Hamilton County, Ohio",800362,556332,204383,775,15567,406
39063,"Hancock County, Ohio",75056,70779,1155,27,1164,94
39085,"Lake County, Ohio",229885,214317,7955,192,3053,0
39089,"Licking County, Ohio",167248,155556,5943,182,1027,0
39093,"Lorain County, Ohio",301614,255487,24914,914,2437,143
39095,"Lucas County, Ohio",440005,324504,81209,1264,5328,79
39099,"Mahoning County, Ohio",237270,190082,37465,420,1873,0
39101,"Marion County, Ohio",66212,60161,4235,201,107,0
39103,"Medina County, Ohio",173262,166712,1612,255,1564,0
39109,"Miami County, Ohio",102857,97520,2284,190,1398,0
39113,"Montgomery County, Ohio",537602,398323,111686,1250,10273,0
39119,"Muskingum County, Ohio",86237,79913,3412,262,175,0
39133,"Portage County, Ohio",161624,148668,5684,369,2423,0
39139,"Richland County, Ohio",123510,107783,11167,325,602,0
39145,"Scioto County, Ohio",79277,74736,2284,33,304,0
39151,"Stark County, Ohio",375087,333838,26530,494,3184,66
39153,"Summit County, Ohio",539832,434729,76220,1272,12361,0
39155,"Trumbull County, Ohio",209264,186552,17300,421,1111,0
39157,"Tuscarawas County, Ohio",92508,89049,952,140,329,0
39165,"Warren County, Ohio",214910,194445,7684,339,8459,0
39169,"Wayne County, Ohio",114611,110020,2130,134,645,0
39173,"Wood County, Ohio",126355,116392,3245,54,2259,0
40017,"Canadian County, Oklahoma",119492,100761,2829,5207,3257,0
40027,"Cleveland County, Oklahoma",261281,207770,10336,11246,9757,159
40031,"Comanche County, Oklahoma",125815,81750,21413,5556,3055,87
40037,"Creek County, Oklahoma",70467,56003,1893,4222,330,12
40101,"Muskogee County, Oklahoma",71003,43752,7910,8798,96,0
40109,"Oklahoma County, Oklahoma",732371,504407,109418,24619,21402,752
40119,"Payne County, Oklahoma",77988,63383,3189,2601,3015,0
40125,"Pottawatomie County, Oklahoma",70280,54027,1585,9743,519,0
40131,"Rogers County, Oklahoma",87706,66501,1144,9780,1120,0
40143,"Tulsa County, Oklahoma",610599,439630,64702,29159,14588,539
40145,"Wagoner County, Oklahoma",74098,56969,2717,6871,891,0
41003,"Benton County, Oregon",85928,75329,256,713,6100,332
41005,"Clackamas County, Oregon",380207,340916,3529,2712,15919,643
41017,"Deschutes County, Oregon",160338,146035,555,705,2626,532
41019,"Douglas County, Oregon",107490,99569,103,2775,801,198
41029,"Jackson County, Oregon",204822,189091,1501,2321,2206,654
41033,"Josephine County, Oregon",82987,77642,407,1651,451,175
41035,"Klamath County, Oregon",65552,58653,892,2988,929,190
41039,"Lane County, Oregon",353416,314457,3297,4457,8459,598
41043,"Linn County, Oregon",118122,108792,440,2590,1077,0
41047,"Marion County, Oregon",318872,244656,2738,3292,6167,1806
41051,"Multnomah County, Oregon",748031,587444,42560,6341,50360,4777
41053,"Polk County, Oregon",75993,67734,439,1220,1767,86
41059,"Umatilla County, Oregon",76725,67745,467,1434,765,265
41067,"Washington County, Oregon",540410,408440,10043,6115,49638,3825
41071,"Yamhill County, Oregon",100000,85524,1190,1582,881,120
42001,"Adams County, Pennsylvania",101434,93533,1718,347,807,0
42003,"Allegheny County, Pennsylvania",1227066,997533,161318,1554,35430,440
42005,"Armstrong County, Pennsylvania",68568,67300,240,0,50,0
42007,"Beaver County, Pennsylvania",170414,155057,10582,288,1009,39
42011,"Berks County, Pennsylvania",412778,345850,21416,736,5780,74
42013,"Blair County, Pennsylvania",127099,122334,2224,174,893,0
42017,"Bucks County, Pennsylvania",626854,560721,23597,634,24741,0
42019,"Butler County, Pennsylvania",184848,178447,2746,160,2176,0
42021,"Cambria County, Pennsylvania",143728,134522,5108,73,678,0
42027,"Centre County, Pennsylvania",154722,138082,5379,370,8910,0
42029,"Chester County, Pennsylvania",503897,441438,29916,446,19404,0
42033,"Clearfield County, Pennsylvania",81445,77686,1806,508,426,0
42037,"Columbia County, Pennsylvania",67476,64466,1604,38,724,0
42039,"Crawford County, Pennsylvania",88740,85004,1612,77,241,0
42041,"Cumberland County, Pennsylvania",237892,215368,7843,278,6210,0
42043,"Dauphin County, Pennsylvania",268977,195405,45978,297,8692,0
42045,"Delaware County, Pennsylvania",559494,404391,111281,566,26710,77
42049,"Erie County, Pennsylvania",280985,248204,19852,899,3277,41
42051,"Fayette County, Pennsylvania",136097,126922,6266,149,357,0
42055,"Franklin County, Pennsylvania",150811,140215,5498,486,1663,0
42063,"Indiana County, Pennsylvania",89298,84310,2468,100,1101,0
42069,"Lackawanna County, Pennsylvania",214166,198909,5851,439,3561,0
42071,"Lancaster County, Pennsylvania",523594,470337,17839,619,9965,112
42073,"Lawrence County, Pennsylvania",90535,84421,3872,0,196,34
42075,"Lebanon County, Pennsylvania",134311,119571,2704,162,1474,0
42077,"Lehigh County, Pennsylvania",352947,291574,21011,69,9909,0
42079,"Luzerne County, Pennsylvania",320651,293922,11378,424,3774,180
42081,"Lycoming County, Pennsylvania",116747,107843,6049,63,851,38
42085,"Mercer County, Pennsylvania",116205,106188,6662,171,923,0
42089,"Monroe County, Pennsylvania",169882,134798,22535,0,3319,83
42091,"Montgomery County, Pennsylvania",804210,661113,70338,666,51524,211
42095,"Northampton County, Pennsylvania",298476,261914,13967,582,7844,0
42097,"Northumberland County, Pennsylvania",94558,88547,4112,0,149,0
42101,"Philadelphia County, Pennsylvania",1536471,643228,651692,2814,99154,478
42107,"Schuylkill County, Pennsylvania",147513,139772,4166,101,802,0
42111,"Somerset County, Pennsylvania",77405,74500,2135,91,146,0
42125,"Washington County, Pennsylvania",208282,196413,6912,39,1059,0
42129,"Westmoreland County, Pennsylvania",364471,346928,8998,428,2755,0
42133,"York County, Pennsylvania",436770,383691,26108,406,5969,87
44003,"Kent County, Rhode Island",165535,153519,2583,57,4001,0
44005,"Newport County, Rhode Island",82695,73851,3418,33,1426,0
44007,"Providence County, Rhode Island",626709,465223,55229,3889,24472,188
44009,"Washington County, Rhode Island",126563,118795,1711,391,2873,0
45003,"Aiken County, South Carolina",160682,112312,41393,6,1066,0
45007,"Anderson County, South Carolina",188488,152535,30054,508,1777,0
45013,"Beaufort County, South Carolina",164684,121030,30630,43,2190,80
45015,"Berkeley County, South Carolina",183525,124307,45832,1374,4336,252
45019,"Charleston County, South Carolina",357704,238156,106903,1195,5287,152
45035,"Dorchester County, South Carolina",140892,95950,35673,549,1614,566
45041,"Florence County, South Carolina",137862,77086,56962,133,1341,0
45045,"Greenville County, South Carolina",461299,350715,84529,896,9553,0
45051,"Horry County, South Carolina",276340,218385,38043,0,3646,0
45063,"Lexington County, South Carolina",267129,213215,41089,213,3787,126
45073,"Oconee County, South Carolina",74418,66911,5162,258,273,0
45075,"Orangeburg County, South Carolina",91910,31506,57429,215,887,0
45077,"Pickens County, South Carolina",119574,105424,8394,226,1473,0
45079,"Richland County, South Carolina",389116,184590,176621,1104,9574,149
45083,"Spartanburg County, South Carolina",286868,210365,60306,1300,5789,0
45085,"Sumter County, South Carolina",107460,52500,50696,107,1453,0
45091,"York County, South Carolina",230528,173720,44160,1822,4075,0
46099,"Minnehaha County, South Dakota",171752,150878,6909,3779,2881,9
46103,"Pennington County, South Dakota",102815,85537,807,9000,1160,46
47009,"Blount County, Tennessee",123901,116837,4049,519,580,0
47011,"Bradley County, Tennessee",100055,91593,3890,233,496,0
47037,"Davidson County, Tennessee",635475,389807,175681,1947,18144,310
47065,"Hamilton County, Tennessee",340855,254099,68277,1260,6326,86
47093,"Knox County, Tennessee",436929,375275,41458,696,8973,41
47113,"Madison County, Tennessee",98255,59266,35420,307,1182,76
47119,"Maury County, Tennessee",81509,68622,10213,336,353,0
47125,"Montgomery County, Tennessee",176619,127713,32748,2000,3049,667
47147,"Robertson County, Tennessee",67106,58245,5186,201,81,0
47149,"Rutherford County, Tennessee",268921,216701,35803,373,8402,0
47157,"Shelby County, Tennessee",935088,380902,485623,1180,22731,0
47163,"Sullivan County, Tennessee",157419,149027,2681,668,1029,145
47165,"Sumner County, Tennessee",163686,147483,11538,870,2166,0
47179,"Washington County, Tennessee",124353,115225,5135,499,901,0
47187,"Williamson County, Tennessee",188560,169564,8410,277,5501,0
47189,"Wilson County, Tennessee",116617,103834,7984,600,1404,77
48005,"Angelina County, Texas",87669,70813,13597,213,841,0
48021,"Bastrop County, Texas",75115,65389,5101,637,807,0
48027,"Bell County, Texas",315196,208880,64772,2753,10793,893
48029,"Bexar County, Texas",1756153,1319975,123859,11238,40987,1501
48037,"Bowie County, Texas",92793,65134,22468,882,663,284
48039,"Brazoria County, Texas",319973,247428,40146,1659,16386,0
48041,"Brazos County, Texas",197632,147552,21141,455,10816,0
48061,"Cameron County, Texas",414123,374759,1709,981,2603,0
48085,"Collin County, Texas",812226,597594,67714,3698,92811,653
48091,"Comal County, Texas",111963,102328,1617,654,507,0
48099,"Coryell County, Texas",76508,54711,13955,121,2013,1257
48113,"Dallas County, Texas",2416014,1388591,520970,7683,124262,1309
48121,"Denton County, Texas",686406,537396,58113,3983,45881,441
48135,"Ector County, Texas",140111,122050,6200,578,561,48
48139,"Ellis County, Texas",152753,130110,13617,965,690,45
48141,"El Paso County, Texas",820790,655484,27469,3711,8949,1262
48157,"Fort Bend County, Texas",606953,332659,128025,1247,105822,26
48167,"Galveston County, Texas",295747,233822,41173,1031,9446,144
48181,"Grayson County, Texas",121419,105382,6710,1955,1234,212
48183,"Gregg County, Texas",123081,91331,26239,249,1688,0
48187,"Guadalupe County, Texas",135757,114610,9910,82,2596,70
48201,"Harris County, Texas",4180894,2595185,783773,16522,258336,2445
48209,"Hays County, Texas",164050,123187,4795,435,3130,434
48213,"Henderson County, Texas",78826,69969,4767,0,320,57
48215,"Hidalgo County, Texas",797810,742687,3368,1634,8578,0
48231,"Hunt County, Texas",86531,67335,7893,427,746,0
48245,"Jefferson County, Texas",252802,142023,84726,488,8655,111
48251,"Johnson County, Texas",152734,141632,4756,1122,1382,0
48257,"Kaufman County, Texas",105358,86678,8853,824,605,1325
48291,"Liberty County, Texas",76206,61162,9349,349,0,0
48303,"Lubbock County, Texas",283910,224984,19817,1833,6076,293
48309,"McLennan County, Texas",238564,190621,34967,413,3394,107
48329,"Midland County, Texas",140308,117933,9996,354,2555,10
48339,"Montgomery County, Texas",471734,413015,20134,2798,10422,0
48347,"Nacogdoches County, Texas",65466,50490,12209,523,912,0
48355,"Nueces County, Texas",343281,298163,13953,1821,5485,377
48361,"Orange County, Texas",82487,70416,7395,682,1055,0
48367,"Parker County, Texas",118376,111460,2578,935,769,0
48375,"Potter County, Texas",122285,96011,12062,1448,4897,229
48381,"Randall County, Texas",123351,110234,2850,468,1717,81
48397,"Rockwall County, Texas",81290,70092,3294,680,2031,495
48409,"San Patricio County, Texas",64726,59988,1800,0,586,37
48423,"Smith County, Texas",213381,162025,38808,712,2913,196
48439,"Tarrant County, Texas",1849815,1340989,276898,13792,85569,2827
48441,"Taylor County, Texas",132755,112860,9990,293,2425,0
48451,"Tom Green County, Texas",111823,96683,5379,723,1089,0
48453,"Travis County, Texas",1063130,769310,89552,7385,58837,243
48469,"Victoria County, Texas",87545,71959,4199,542,1048,0
48479,"Webb County, Texas",256496,238781,316,1623,2344,0
48485,"Wichita County, Texas",130698,107230,13405,856,2696,70
48491,"Williamson County, Texas",442782,366423,29290,1594,21888,44
49005,"Cache County, Utah",114699,105009,935,766,2228,284
49011,"Davis County, Utah",311811,279345,4365,926,5388,1932
49035,"Salt Lake County, Utah",1048985,887034,17388,8860,34794,15871
49049,"Utah County, Utah",530499,486592,3823,3160,8586,5330
49053,"Washington County, Utah",141666,133144,236,2402,523,1222
49057,"Weber County, Utah",234420,198783,2844,1501,2409,511
50007,"Chittenden County, Vermont",157491,145321,2709,324,3786,15
51003,"Albemarle County, Virginia",100553,82863,10141,217,4746,0
51013,"Arlington County, Virginia",216004,152764,18017,1443,20711,237
51015,"Augusta County, Virginia",74897,68646,3226,184,405,121
51041,"Chesterfield County, Virginia",320277,225361,71352,555,11090,772
51059,"Fairfax County, Virginia",1100692,693211,104886,3966,192315,842
51069,"Frederick County, Virginia",79666,72587,3162,15,767,0
51085,"Hanover County, Virginia",100342,86066,9224,210,1241,0
51087,"Henrico County, Virginia",310445,187072,89960,1439,20501,117
51107,"Loudoun County, Virginia",325405,228946,26543,753,48289,0
51121,"Montgomery County, Virginia",94342,82054,4082,452,4813,0
51153,"Prince William County, Virginia",419006,258366,84329,2381,32793,105
51161,"Roanoke County, Virginia",92740,82580,5679,72,2662,0
51177,"Spotsylvania County, Virginia",124327,92019,19547,203,2747,0
51179,"Stafford County, Virginia",132133,94157,22106,862,3691,472
51199,"York County, Virginia",66134,50465,9263,17,3864,208
51510,"Alexandria city, Virginia",144301,93723,30380,310,8547,0
51550,"Chesapeake city, Virginia",225050,140666,65759,609,7439,391
51650,"Hampton city, Virginia",136401,59098,68574,560,3086,39
51680,"Lynchburg city, Virginia",76503,51780,20921,229,1930,0
51700,"Newport News city, Virginia",179611,91478,72777,581,5172,264
51710,"Norfolk city, Virginia",242628,115500,102621,917,8528,418
51740,"Portsmouth city, Virginia",95684,39758,50965,70,643,0
51760,"Richmond city, Virginia",205533,89030,101361,286,4904,31
51770,"Roanoke city, Virginia",96714,62443,24781,188,1933,0
51800,"Suffolk city, Virginia",84930,44314,34648,103,664,0
51810,"Virginia Beach city, Virginia",442707,302996,86949,1705,28736,240
53005,"Benton County, Washington",180678,146030,3047,1235,5515,194
53007,"Chelan County, Washington",73477,64327,668,301,478,119
53009,"Clallam County, Washington",71838,63064,234,4559,851,13
53011,"Clark County, Washington",433418,373644,8059,3443,18028,2220
53015,"Cowlitz County, Washington",102478,92646,407,811,1108,52
53021,"Franklin County, Washington",83455,44445,725,37,3472,72
53025,"Grant County, Washington",91265,60226,944,884,892,56
53027,"Grays Harbor County, Washington",72546,61899,627,2881,698,332
53029,"Island County, Washington",78971,66767,1719,605,3611,439
53033,"King County, Washington",1969722,1374356,123160,15256,289879,15232
53035,"Kitsap County, Washington",254633,206332,7039,4777,12738,2074
53041,"Lewis County, Washington",75901,69875,493,687,680,0
53053,"Pierce County, Washington",807904,611022,52209,8269,49214,10685
53057,"Skagit County, Washington",118109,103100,1055,2504,1965,273
53061,"Snohomish County, Washington",722400,579773,15705,8670,67095,3206
53063,"Spokane County, Washington",473761,421669,9512,7771,10409,1909
53067,"Thurston County, Washington",256591,214384,6225,3301,15086,2261
53073,"Whatcom County, Washington",203663,178024,2188,4471,8985,0
53077,"Yakima County, Washington",247141,190137,1389,8250,3165,138
54003,"Berkeley County, West Virginia",105750,92718,7445,337,911,47
54011,"Cabell County, West Virginia",96653,88217,4060,218,697,0
54039,"Kanawha County, West Virginia",192315,171497,5932,177,1810,0
54061,"Monongalia County, West Virginia",98528,89744,3184,150,3371,0
54081,"Raleigh County, West Virginia",79127,69665,6995,82,908,0
54107,"Wood County, West Virginia",87120,83947,969,106,383,0
55009,"Brown County, Wisconsin",251412,222367,6807,4923,7033,25
55025,"Dane County, Wisconsin",495959,424372,25309,1373,23814,239
55027,"Dodge County, Wisconsin",88661,83770,2060,216,333,0
55035,"Eau Claire County, Wisconsin",99879,92332,322,455,3838,0
55039,"Fond du Lac County, Wisconsin",102079,95409,1499,128,1464,67
55055,"Jefferson County, Wisconsin",83943,80164,720,21,464,0
55059,"Kenosha County, Wisconsin",167293,148041,11990,610,2328,107
55063,"La Crosse County, Wisconsin",115572,106054,2079,635,4966,0
55071,"Manitowoc County, Wisconsin",80976,75921,195,338,2146,0
55073,"Marathon County, Wisconsin",134400,123519,428,397,6632,38
55079,"Milwaukee County, Wisconsin",952532,596787,249362,4766,32666,349
55087,"Outagamie County, Wisconsin",177913,164007,1813,2809,5451,30
55089,"Ozaukee County, Wisconsin",86568,82033,1403,261,1659,0
55097,"Portage County, Wisconsin",70084,66481,70,341,1720,0
55101,"Racine County, Wisconsin",195388,161693,22142,758,2654,0
55105,"Rock County, Wisconsin",160092,145088,7145,171,1849,0
55109,"St. Croix County, Wisconsin",84922,81396,629,653,664,0
55117,"Sheboygan County, Wisconsin",115149,105281,1845,519,5587,59
55131,"Washington County, Wisconsin",132386,127437,1026,115,1601,0
55133,"Waukesha County, Wisconsin",390730,365154,5612,733,10085,0
55139,"Winnebago County, Wisconsin",167699,155951,3138,921,3994,178
55141,"Wood County, Wisconsin",74785,71469,252,469,1744,0
56021,"Laramie County, Wyoming",92680,81679,2689,928,1037,8
56025,"Natrona County, Wyoming",76366,70247,880,929,715,0
